game_id,team_id_home,team_id_away,pts_paint_home,pts_paint_away,pts_2nd_chance_home,pts_2nd_chance_away,pts_fb_home,pts_fb_away,lead_changes,times_tied,team_turnovers_home,team_turnovers_away,total_turnovers_home,total_turnovers_away,team_rebounds_home,team_rebounds_away,pts_off_to_home,pts_off_to_away
20000324,1610612745,1610612744,44,38,13,24,17,4,10,9,0.0,1.0,21.0,10.0,9.0,7.0,18.0,12.0
20000329,1610612765,1610612750,38,38,14,17,13,12,10,5,0.0,1.0,14.0,17.0,12.0,7.0,15.0,13.0
20000331,1610612737,1610612741,30,32,12,12,2,6,12,6,1.0,0.0,16.0,12.0,13.0,7.0,12.0,9.0
20000328,1610612764,1610612766,44,40,17,9,16,25,4,8,0.0,0.0,17.0,14.0,12.0,10.0,16.0,12.0
20000335,1610612757,1610612753,56,34,22,6,6,27,0,0,1.0,0.0,21.0,12.0,6.0,9.0,26.0,10.0
20000326,1610612762,1610612752,40,28,10,8,4,2,1,2,0.0,1.0,18.0,26.0,8.0,7.0,13.0,21.0
20000327,1610612755,1610612742,42,44,19,10,14,14,5,11,1.0,0.0,18.0,9.0,7.0,7.0,29.0,12.0
20000333,1610612756,1610612746,42,30,22,18,14,15,1,0,0.0,0.0,15.0,23.0,7.0,3.0,13.0,22.0
20000334,1610612763,1610612747,46,42,11,19,11,4,0,0,0.0,0.0,14.0,13.0,10.0,6.0,13.0,12.0
20000325,1610612738,1610612758,34,48,19,14,5,17,10,4,2.0,0.0,17.0,8.0,9.0,6.0,21.0,6.0
20000330,1610612739,1610612754,54,22,23,14,19,18,13,7,0.0,1.0,13.0,21.0,12.0,6.0,17.0,21.0
20000336,1610612760,1610612748,50,28,12,22,17,7,22,4,0.0,0.0,16.0,17.0,8.0,10.0,18.0,23.0
20000341,1610612750,1610612754,32,38,11,12,9,11,14,17,0.0,1.0,14.0,16.0,8.0,13.0,15.0,22.0
20000340,1610612741,1610612755,44,48,21,10,11,15,10,11,2.0,1.0,12.0,17.0,11.0,8.0,18.0,17.0
20000342,1610612743,1610612745,52,46,19,19,6,8,12,10,0.0,0.0,10.0,13.0,7.0,9.0,13.0,18.0
20000343,1610612759,1610612756,30,38,7,18,17,12,8,7,0.0,2.0,22.0,15.0,6.0,12.0,18.0,13.0
20000339,1610612739,1610612762,44,42,12,13,19,15,4,4,1.0,0.0,19.0,13.0,12.0,9.0,20.0,14.0
20000337,1610612738,1610612766,38,22,11,11,11,14,9,3,0.0,0.0,16.0,17.0,9.0,6.0,16.0,18.0
20000344,1610612744,1610612748,42,40,10,11,4,15,3,0,0.0,1.0,19.0,16.0,5.0,10.0,23.0,17.0
20000349,1610612764,1610612746,46,40,21,18,11,12,9,6,0.0,1.0,8.0,14.0,13.0,8.0,8.0,15.0
20000347,1610612761,1610612747,28,42,24,9,26,19,8,7,1.0,1.0,11.0,12.0,12.0,11.0,13.0,8.0
20000350,1610612753,1610612763,38,38,15,17,8,16,6,6,0.0,3.0,11.0,10.0,9.0,10.0,18.0,13.0
20000348,1610612765,1610612742,36,26,24,4,9,9,13,4,1.0,1.0,14.0,17.0,12.0,10.0,10.0,24.0
20000345,1610612749,1610612752,28,32,8,17,6,0,10,10,1.0,0.0,9.0,21.0,8.0,8.0,11.0,26.0
20000346,1610612751,1610612758,30,34,12,9,16,14,0,0,0.0,1.0,13.0,17.0,10.0,6.0,12.0,23.0
20000351,1610612742,1610612738,36,38,6,14,14,12,6,3,0.0,0.0,12.0,12.0,9.0,3.0,17.0,10.0
20000357,1610612756,1610612765,22,36,11,18,9,18,12,15,0.0,0.0,16.0,21.0,8.0,7.0,16.0,12.0
20000358,1610612744,1610612750,48,44,17,25,24,13,7,5,0.0,0.0,11.0,17.0,10.0,5.0,10.0,27.0
20000354,1610612762,1610612761,50,32,21,13,44,22,0,2,1.0,0.0,12.0,11.0,7.0,11.0,10.0,12.0
20000352,1610612747,1610612748,40,30,20,12,0,6,11,15,0.0,1.0,11.0,6.0,8.0,8.0,15.0,2.0
20000355,1610612754,1610612741,32,20,17,8,8,2,6,3,1.0,0.0,20.0,14.0,10.0,10.0,23.0,19.0
20000363,1610612761,1610612754,26,34,14,10,16,14,10,14,1.0,4.0,13.0,15.0,14.0,8.0,9.0,15.0
20000365,1610612759,1610612739,30,38,19,4,16,14,0,4,2.0,0.0,15.0,15.0,6.0,6.0,17.0,19.0
20000364,1610612742,1610612757,52,50,19,10,12,21,9,12,0.0,1.0,17.0,16.0,2.0,7.0,32.0,13.0
20000367,1610612750,1610612746,28,54,16,15,11,17,11,8,1.0,3.0,14.0,21.0,10.0,13.0,15.0,23.0
20000360,1610612738,1610612751,32,26,16,7,18,7,0,0,1.0,0.0,16.0,14.0,14.0,7.0,17.0,11.0
20000362,1610612748,1610612766,16,22,7,10,4,3,1,1,0.0,1.0,17.0,23.0,14.0,10.0,8.0,24.0
20000366,1610612765,1610612743,30,50,20,10,23,22,5,10,1.0,1.0,16.0,11.0,12.0,12.0,17.0,12.0
20000372,1610612749,1610612751,34,22,7,15,15,12,0,3,1.0,3.0,18.0,21.0,12.0,12.0,12.0,19.0
20000371,1610612753,1610612741,42,34,6,10,10,15,5,2,0.0,1.0,13.0,13.0,11.0,12.0,15.0,20.0
20000370,1610612738,1610612752,40,32,6,12,5,8,3,2,2.0,0.0,10.0,17.0,9.0,4.0,17.0,21.0
20000373,1610612745,1610612747,30,48,11,13,9,6,4,11,3.0,1.0,18.0,14.0,8.0,12.0,19.0,16.0
20000375,1610612739,1610612748,48,20,15,10,10,9,7,4,0.0,1.0,19.0,12.0,8.0,7.0,14.0,15.0
20000378,1610612750,1610612766,34,26,6,4,6,16,7,16,0.0,1.0,14.0,10.0,5.0,10.0,16.0,8.0
20000379,1610612742,1610612747,42,36,6,13,13,0,6,4,0.0,1.0,5.0,19.0,10.0,11.0,4.0,24.0
20000380,1610612744,1610612759,30,50,16,15,10,20,4,4,0.0,0.0,14.0,16.0,9.0,3.0,21.0,15.0
20000374,1610612752,1610612755,24,32,14,5,2,16,4,9,1.0,2.0,19.0,22.0,6.0,6.0,22.0,17.0
20000382,1610612760,1610612764,48,34,21,13,19,7,1,1,0.0,1.0,13.0,14.0,11.0,14.0,8.0,15.0
20000376,1610612761,1610612737,22,28,21,12,25,14,11,12,1.0,2.0,11.0,15.0,5.0,6.0,10.0,11.0
20000381,1610612757,1610612743,40,48,21,12,9,28,0,0,1.0,1.0,11.0,10.0,5.0,12.0,14.0,11.0
20000389,1610612738,1610612749,34,36,18,13,10,14,12,9,1.0,1.0,12.0,18.0,16.0,9.0,8.0,18.0
20000393,1610612763,1610612746,38,50,12,15,15,13,2,5,0.0,1.0,16.0,14.0,13.0,10.0,17.0,12.0
20000388,1610612741,1610612765,34,42,16,9,6,15,4,1,0.0,0.0,20.0,12.0,7.0,12.0,30.0,7.0
20000384,1610612748,1610612751,30,38,6,12,4,5,1,2,0.0,3.0,16.0,16.0,13.0,5.0,16.0,18.0
20000394,1610612760,1610612758,50,38,8,17,30,14,7,6,0.0,1.0,18.0,17.0,16.0,12.0,14.0,17.0
20000392,1610612743,1610612756,42,46,14,10,20,18,2,8,2.0,1.0,13.0,15.0,11.0,10.0,18.0,15.0
20000385,1610612739,1610612753,38,48,15,9,18,18,0,1,0.0,0.0,15.0,16.0,12.0,6.0,24.0,13.0
20000386,1610612766,1610612759,20,34,4,5,14,6,7,7,1.0,3.0,13.0,20.0,5.0,8.0,15.0,25.0
20000387,1610612737,1610612754,38,30,16,10,10,4,5,8,0.0,0.0,12.0,10.0,4.0,7.0,12.0,10.0
20000390,1610612762,1610612750,40,32,13,19,0,14,5,5,0.0,0.0,18.0,18.0,9.0,11.0,16.0,24.0
20000391,1610612744,1610612745,34,42,14,16,15,8,9,13,0.0,1.0,17.0,18.0,6.0,7.0,7.0,23.0
20000396,1610612753,1610612754,28,44,13,18,19,10,8,5,1.0,2.0,14.0,19.0,10.0,7.0,17.0,14.0
20000397,1610612747,1610612757,42,44,13,15,3,7,9,9,1.0,0.0,12.0,9.0,10.0,17.0,15.0,10.0
20000398,1610612737,1610612751,28,28,18,10,8,17,8,10,1.0,0.0,18.0,10.0,11.0,7.0,13.0,9.0
20000406,1610612762,1610612755,24,34,11,15,14,6,0,3,1.0,0.0,15.0,16.0,9.0,9.0,15.0,16.0
20000400,1610612738,1610612765,24,32,16,10,7,9,8,5,0.0,0.0,16.0,29.0,10.0,9.0,14.0,19.0
20000401,1610612749,1610612753,32,30,2,15,12,14,6,9,1.0,1.0,17.0,18.0,7.0,11.0,11.0,22.0
20000404,1610612759,1610612745,36,44,13,20,21,12,2,2,2.0,0.0,12.0,12.0,8.0,11.0,11.0,20.0
20000402,1610612761,1610612750,42,38,13,7,11,24,3,7,0.0,0.0,10.0,12.0,10.0,7.0,13.0,13.0
20000399,1610612766,1610612739,30,46,8,23,9,16,16,14,1.0,0.0,14.0,19.0,7.0,11.0,16.0,18.0
20000408,1610612764,1610612752,30,26,9,5,2,9,3,4,0.0,2.0,23.0,17.0,9.0,6.0,21.0,15.0
20000411,1610612744,1610612755,48,48,14,17,23,10,12,8,1.0,1.0,12.0,17.0,6.0,4.0,13.0,28.0
20000410,1610612760,1610612745,60,52,23,16,18,10,3,6,0.0,1.0,10.0,14.0,11.0,5.0,14.0,15.0
20000417,1610612742,1610612746,48,50,9,19,17,15,1,1,0.0,0.0,16.0,13.0,3.0,8.0,21.0,9.0
20000416,1610612750,1610612737,20,30,4,13,8,6,12,9,2.0,2.0,11.0,20.0,9.0,4.0,10.0,17.0
20000420,1610612756,1610612747,34,36,14,6,10,14,15,7,0.0,0.0,16.0,12.0,8.0,9.0,17.0,6.0
20000424,1610612737,1610612739,34,38,13,10,11,14,4,3,1.0,3.0,19.0,16.0,8.0,6.0,28.0,14.0
20000426,1610612763,1610612757,34,64,4,16,14,8,11,5,0.0,0.0,21.0,23.0,3.0,6.0,22.0,18.0
20000422,1610612752,1610612741,38,20,11,6,11,0,4,7,0.0,2.0,12.0,16.0,10.0,6.0,12.0,28.0
20000423,1610612748,1610612764,32,46,5,15,9,9,10,13,0.0,2.0,5.0,15.0,10.0,8.0,9.0,12.0
20000434,1610612746,1610612747,50,50,14,18,10,7,4,9,0.0,1.0,11.0,7.0,9.0,15.0,18.0,10.0
20000427,1610612738,1610612753,38,42,9,16,15,9,2,3,0.0,0.0,9.0,18.0,5.0,6.0,10.0,17.0
20000432,1610612749,1610612743,38,40,15,9,24,25,0,0,0.0,0.0,11.0,17.0,7.0,15.0,15.0,17.0
20000429,1610612759,1610612754,28,36,10,15,9,15,5,3,0.0,0.0,16.0,10.0,10.0,10.0,12.0,15.0
20000435,1610612755,1610612758,44,38,18,11,15,17,0,4,2.0,0.0,16.0,9.0,8.0,8.0,14.0,8.0
20000428,1610612765,1610612748,40,30,15,13,20,11,4,3,0.0,1.0,19.0,10.0,6.0,19.0,18.0,9.0
20000436,1610612760,1610612766,46,26,12,17,14,7,20,6,0.0,0.0,10.0,13.0,8.0,7.0,9.0,15.0
20000431,1610612745,1610612742,42,20,14,9,12,7,0,0,1.0,0.0,15.0,16.0,5.0,9.0,18.0,21.0
20000433,1610612756,1610612761,40,20,13,17,10,5,4,5,0.0,1.0,7.0,15.0,10.0,10.0,9.0,21.0
20000439,1610612751,1610612741,36,32,6,12,6,4,9,3,2.0,0.0,9.0,13.0,11.0,12.0,8.0,14.0
20000438,1610612765,1610612764,38,42,16,12,10,9,2,7,0.0,4.0,15.0,21.0,13.0,13.0,23.0,20.0
20000441,1610612757,1610612766,30,34,18,17,13,11,2,1,0.0,0.0,14.0,15.0,9.0,3.0,11.0,9.0
20000440,1610612745,1610612750,36,40,18,15,9,11,3,2,0.0,0.0,11.0,8.0,14.0,5.0,9.0,9.0
20000449,1610612756,1610612758,46,44,16,14,24,12,5,7,0.0,0.0,12.0,20.0,9.0,9.0,12.0,28.0
20000444,1610612737,1610612738,36,40,6,13,6,7,10,9,2.0,0.0,18.0,15.0,10.0,7.0,25.0,13.0
20000443,1610612753,1610612751,46,52,25,13,19,21,0,0,0.0,1.0,13.0,16.0,12.0,10.0,17.0,13.0
20000446,1610612749,1610612741,48,28,23,12,18,6,0,0,1.0,1.0,10.0,20.0,10.0,3.0,6.0,21.0
20000447,1610612748,1610612759,22,36,11,8,4,8,7,4,1.0,0.0,8.0,11.0,6.0,8.0,10.0,10.0
20000445,1610612745,1610612739,40,40,9,28,17,14,5,6,1.0,0.0,9.0,11.0,3.0,11.0,11.0,10.0
20000450,1610612760,1610612754,28,26,7,10,13,7,8,10,2.0,0.0,16.0,12.0,16.0,10.0,23.0,15.0
20000448,1610612761,1610612746,44,56,18,9,5,14,5,0,1.0,1.0,12.0,14.0,12.0,9.0,10.0,17.0
20000456,1610612762,1610612747,30,30,13,9,6,8,1,2,1.0,1.0,19.0,14.0,13.0,9.0,22.0,17.0
20000453,1610612739,1610612749,50,34,16,24,9,12,2,6,0.0,0.0,24.0,17.0,5.0,9.0,23.0,24.0
20000457,1610612744,1610612743,58,54,15,17,24,19,10,10,0.0,1.0,14.0,15.0,3.0,10.0,10.0,13.0
20000451,1610612752,1610612738,34,26,7,13,12,0,17,8,3.0,0.0,19.0,16.0,4.0,7.0,19.0,23.0
20000459,1610612766,1610612763,48,44,24,9,15,18,5,1,0.0,1.0,15.0,19.0,8.0,7.0,16.0,22.0
20000455,1610612746,1610612756,32,36,10,8,6,6,8,7,1.0,1.0,14.0,14.0,9.0,6.0,15.0,20.0
20000454,1610612742,1610612765,40,32,12,19,27,6,4,5,0.0,1.0,12.0,9.0,5.0,12.0,13.0,8.0
20000458,1610612754,1610612757,30,46,14,16,12,23,4,6,0.0,0.0,16.0,11.0,9.0,11.0,17.0,8.0
20000461,1610612751,1610612748,36,34,11,11,16,11,8,5,0.0,0.0,13.0,15.0,8.0,8.0,10.0,19.0
20000464,1610612745,1610612765,48,26,10,7,8,8,1,0,0.0,0.0,14.0,13.0,11.0,12.0,15.0,21.0
20000463,1610612760,1610612750,42,42,11,13,15,25,3,2,1.0,1.0,21.0,15.0,8.0,5.0,29.0,23.0
20000462,1610612764,1610612741,44,42,17,10,6,9,6,11,1.0,3.0,12.0,18.0,9.0,10.0,19.0,23.0
20000466,1610612760,1610612755,50,68,23,26,13,29,5,4,0.0,1.0,16.0,12.0,8.0,7.0,18.0,18.0
20000467,1610612761,1610612742,36,48,23,10,30,19,5,7,0.0,0.0,14.0,16.0,10.0,7.0,15.0,22.0
20000470,1610612766,1610612746,46,40,19,5,6,8,10,4,1.0,1.0,19.0,19.0,18.0,9.0,30.0,18.0
20000469,1610612763,1610612756,28,46,9,2,15,30,0,3,3.0,0.0,18.0,16.0,9.0,15.0,24.0,11.0
20000477,1610612739,1610612755,52,34,8,4,17,18,4,1,0.0,0.0,16.0,21.0,5.0,9.0,20.0,22.0
20000476,1610612753,1610612737,28,26,15,10,13,8,15,10,1.0,1.0,13.0,18.0,6.0,11.0,13.0,16.0
20000478,1610612762,1610612745,40,32,6,17,4,7,10,7,0.0,2.0,12.0,19.0,9.0,6.0,8.0,20.0
20000475,1610612738,1610612748,50,44,17,8,5,13,0,0,4.0,1.0,20.0,11.0,5.0,5.0,25.0,13.0
20000474,1610612742,1610612764,40,44,6,17,13,11,5,8,3.0,1.0,20.0,13.0,13.0,2.0,20.0,11.0
20000473,1610612744,1610612751,26,40,16,8,12,13,5,2,1.0,0.0,18.0,17.0,10.0,11.0,19.0,14.0
20000479,1610612759,1610612765,46,38,14,9,9,18,1,5,0.0,1.0,16.0,12.0,10.0,9.0,20.0,12.0
20000484,1610612746,1610612747,58,50,19,12,20,12,1,3,0.0,0.0,15.0,14.0,15.0,11.0,14.0,22.0
20000481,1610612760,1610612761,54,42,13,20,24,22,2,2,3.0,0.0,14.0,17.0,10.0,8.0,15.0,24.0
20000482,1610612766,1610612743,40,32,15,16,15,4,10,1,0.0,0.0,7.0,8.0,12.0,11.0,11.0,8.0
20000483,1610612756,1610612750,28,44,9,17,16,21,8,6,0.0,0.0,19.0,22.0,8.0,9.0,19.0,23.0
20000480,1610612752,1610612764,40,38,18,8,12,7,9,3,0.0,0.0,15.0,20.0,6.0,10.0,15.0,28.0
20000489,1610612741,1610612742,40,42,11,18,12,6,7,4,1.0,1.0,18.0,12.0,7.0,7.0,27.0,12.0
20000488,1610612739,1610612751,40,34,21,12,21,9,4,1,1.0,0.0,14.0,13.0,15.0,12.0,18.0,13.0
20000487,1610612748,1610612744,32,40,9,8,14,17,4,8,1.0,2.0,11.0,20.0,5.0,6.0,10.0,28.0
20000490,1610612754,1610612746,44,54,8,11,0,14,4,2,1.0,1.0,12.0,8.0,9.0,7.0,12.0,4.0
20000498,1610612762,1610612754,46,32,15,3,13,10,10,11,0.0,0.0,10.0,15.0,9.0,10.0,9.0,19.0
20000499,1610612743,1610612763,56,34,21,14,18,17,6,6,0.0,1.0,7.0,15.0,7.0,15.0,6.0,18.0
20000496,1610612761,1610612745,38,30,28,21,27,18,1,5,1.0,0.0,11.0,8.0,13.0,12.0,18.0,6.0
20000493,1610612759,1610612753,40,22,14,15,13,13,3,1,2.0,0.0,14.0,6.0,18.0,14.0,15.0,6.0
20000495,1610612760,1610612737,42,42,10,14,13,5,6,2,0.0,0.0,12.0,16.0,6.0,6.0,4.0,17.0
20000492,1610612755,1610612751,42,36,20,4,12,10,3,2,0.0,0.0,16.0,11.0,6.0,6.0,12.0,19.0
20000497,1610612764,1610612749,42,30,13,11,28,15,4,1,0.0,0.0,13.0,16.0,9.0,6.0,7.0,18.0
20000504,1610612742,1610612750,32,34,11,14,11,14,0,0,1.0,0.0,12.0,14.0,10.0,11.0,17.0,19.0
20000502,1610612764,1610612760,44,46,12,15,23,13,5,1,0.0,0.0,17.0,14.0,15.0,8.0,27.0,20.0
20000501,1610612757,1610612755,42,26,8,20,8,9,0,0,0.0,0.0,17.0,13.0,4.0,11.0,22.0,5.0
20000503,1610612765,1610612761,42,44,16,10,18,20,0,0,1.0,0.0,11.0,17.0,11.0,7.0,16.0,19.0
20000506,1610612739,1610612758,48,54,15,11,19,27,1,6,0.0,0.0,16.0,21.0,8.0,5.0,14.0,19.0
20000500,1610612738,1610612748,36,18,9,16,5,11,0,0,0.0,1.0,16.0,17.0,9.0,10.0,19.0,21.0
20000510,1610612737,1610612744,44,24,8,22,8,8,0,1,1.0,1.0,16.0,19.0,2.0,8.0,22.0,24.0
20000509,1610612757,1610612766,22,40,14,16,15,7,6,5,1.0,0.0,17.0,7.0,9.0,7.0,21.0,4.0
20000511,1610612742,1610612749,44,34,14,15,8,21,5,4,1.0,0.0,11.0,16.0,5.0,9.0,14.0,13.0
20000512,1610612756,1610612754,36,28,15,12,11,8,8,15,0.0,1.0,11.0,18.0,5.0,5.0,11.0,28.0
20000519,1610612739,1610612747,36,42,18,20,12,10,4,6,0.0,2.0,11.0,15.0,13.0,8.0,18.0,18.0
20000517,1610612750,1610612746,44,52,14,12,14,16,10,10,0.0,5.0,12.0,12.0,7.0,7.0,8.0,13.0
20000515,1610612765,1610612759,34,30,14,15,21,10,1,0,1.0,0.0,17.0,16.0,5.0,12.0,19.0,13.0
20000520,1610612763,1610612760,34,56,11,7,19,30,14,8,0.0,0.0,13.0,13.0,8.0,10.0,19.0,11.0
20000513,1610612738,1610612761,40,32,17,12,4,10,5,0,3.0,0.0,20.0,10.0,15.0,7.0,22.0,5.0
20000514,1610612764,1610612755,40,46,14,20,14,14,0,3,2.0,1.0,18.0,13.0,4.0,10.0,18.0,10.0
20000525,1610612754,1610612748,30,28,10,2,2,11,4,9,1.0,0.0,15.0,14.0,5.0,7.0,7.0,24.0
20000530,1610612763,1610612739,42,54,7,16,22,15,6,4,1.0,0.0,14.0,5.0,5.0,7.0,19.0,7.0
20000522,1610612755,1610612759,46,38,8,6,15,16,3,9,2.0,0.0,19.0,12.0,9.0,5.0,15.0,14.0
20000524,1610612737,1610612746,44,30,18,4,8,9,2,3,0.0,3.0,11.0,22.0,7.0,11.0,10.0,34.0
20000527,1610612756,1610612742,58,26,9,13,20,15,1,7,0.0,0.0,9.0,23.0,8.0,8.0,3.0,18.0
20000523,1610612753,1610612744,44,26,12,15,26,12,7,10,0.0,0.0,8.0,17.0,5.0,8.0,8.0,19.0
20000529,1610612762,1610612747,48,32,20,14,13,8,10,9,1.0,1.0,8.0,14.0,9.0,14.0,10.0,18.0
20000521,1610612752,1610612757,22,30,20,7,4,0,1,2,0.0,0.0,10.0,17.0,6.0,13.0,13.0,14.0
20000528,1610612745,1610612758,46,44,6,13,17,12,4,2,1.0,1.0,19.0,13.0,9.0,10.0,19.0,11.0
20000532,1610612761,1610612766,20,36,14,17,19,27,13,2,0.0,1.0,11.0,8.0,4.0,9.0,16.0,13.0
20000533,1610612765,1610612757,34,28,8,24,17,22,2,1,0.0,0.0,23.0,16.0,7.0,15.0,27.0,28.0
20000534,1610612756,1610612760,32,54,13,20,8,21,0,0,0.0,0.0,16.0,17.0,9.0,8.0,19.0,21.0
20000531,1610612741,1610612748,36,34,4,17,6,8,14,9,1.0,0.0,12.0,11.0,6.0,12.0,18.0,6.0
20000536,1610612766,1610612755,38,36,9,12,16,11,9,5,1.0,0.0,15.0,18.0,5.0,10.0,14.0,19.0
20000537,1610612764,1610612749,34,28,19,13,18,15,2,2,2.0,0.0,14.0,16.0,2.0,11.0,16.0,14.0
20000538,1610612753,1610612741,30,34,19,10,5,21,6,5,0.0,3.0,14.0,14.0,15.0,8.0,23.0,8.0
20000539,1610612751,1610612737,34,32,13,8,10,11,5,2,1.0,0.0,12.0,22.0,10.0,6.0,16.0,30.0
20000542,1610612742,1610612758,32,42,10,10,7,31,9,4,0.0,2.0,15.0,15.0,5.0,5.0,20.0,16.0
20000541,1610612738,1610612750,40,26,13,13,4,8,7,9,0.0,0.0,14.0,17.0,13.0,12.0,16.0,19.0
20000540,1610612754,1610612746,42,38,18,15,10,8,4,5,1.0,3.0,13.0,17.0,5.0,10.0,10.0,22.0
20000544,1610612762,1610612745,62,36,19,10,14,5,14,14,0.0,0.0,13.0,10.0,10.0,5.0,10.0,12.0
20000546,1610612744,1610612739,30,42,12,11,20,20,6,7,2.0,0.0,18.0,19.0,7.0,8.0,23.0,18.0
20000535,1610612752,1610612759,38,38,10,9,4,4,2,3,0.0,1.0,12.0,15.0,4.0,13.0,13.0,12.0
20000543,1610612760,1610612743,48,38,12,11,11,24,0,0,1.0,1.0,9.0,10.0,12.0,6.0,10.0,14.0
20000549,1610612745,1610612761,42,36,10,13,13,9,0,1,0.0,0.0,12.0,3.0,14.0,11.0,15.0,4.0
20000548,1610612749,1610612746,42,34,8,17,16,2,5,4,1.0,0.0,13.0,15.0,2.0,9.0,9.0,21.0
20000547,1610612765,1610612748,40,34,13,10,23,7,7,5,1.0,1.0,9.0,12.0,7.0,12.0,13.0,18.0
20000550,1610612757,1610612739,42,38,16,10,18,12,0,1,2.0,1.0,13.0,14.0,12.0,5.0,10.0,18.0
20000556,1610612750,1610612762,26,40,12,16,4,9,13,12,0.0,0.0,13.0,25.0,5.0,15.0,17.0,31.0
20000557,1610612738,1610612758,38,46,7,18,12,12,12,9,0.0,0.0,15.0,17.0,10.0,6.0,14.0,19.0
20000555,1610612743,1610612763,22,38,18,15,22,8,0,0,1.0,0.0,11.0,11.0,10.0,11.0,12.0,14.0
20000552,1610612741,1610612755,28,42,21,9,19,16,20,9,0.0,0.0,17.0,13.0,10.0,8.0,14.0,5.0
20000551,1610612751,1610612764,42,38,10,11,13,6,3,2,1.0,0.0,9.0,18.0,8.0,6.0,10.0,21.0
20000554,1610612759,1610612761,36,32,14,6,14,2,4,3,1.0,0.0,13.0,8.0,8.0,8.0,16.0,10.0
20000558,1610612760,1610612756,34,40,11,10,25,13,5,4,1.0,1.0,16.0,23.0,10.0,15.0,9.0,26.0
20000561,1610612753,1610612742,20,46,10,21,14,12,1,1,1.0,0.0,16.0,18.0,15.0,8.0,13.0,18.0
20000563,1610612745,1610612744,44,42,9,16,12,19,11,6,0.0,0.0,14.0,13.0,3.0,10.0,17.0,18.0
20000562,1610612738,1610612746,44,30,14,18,21,11,12,10,1.0,0.0,18.0,17.0,11.0,12.0,12.0,20.0
20000560,1610612741,1610612765,32,34,9,18,7,5,5,9,0.0,0.0,11.0,10.0,9.0,7.0,13.0,17.0
20000559,1610612754,1610612737,26,24,8,9,2,12,9,6,0.0,0.0,14.0,10.0,1.0,7.0,12.0,14.0
20000564,1610612748,1610612757,26,36,0,17,17,13,2,2,0.0,1.0,15.0,18.0,8.0,10.0,14.0,16.0
20000567,1610612764,1610612761,34,34,13,17,15,36,1,3,2.0,0.0,23.0,19.0,9.0,6.0,29.0,8.0
20000566,1610612749,1610612766,42,26,9,28,12,9,2,3,0.0,1.0,11.0,13.0,5.0,8.0,15.0,15.0
20000569,1610612743,1610612739,38,36,8,11,15,13,6,12,1.0,1.0,13.0,9.0,11.0,10.0,10.0,8.0
20000565,1610612755,1610612751,44,50,12,10,12,10,1,1,2.0,1.0,16.0,14.0,4.0,4.0,19.0,14.0
20000572,1610612760,1610612750,36,32,15,11,9,19,7,8,0.0,1.0,15.0,12.0,7.0,10.0,18.0,8.0
20000568,1610612752,1610612765,18,28,2,11,15,10,3,3,0.0,0.0,11.0,16.0,7.0,14.0,14.0,12.0
20000573,1610612748,1610612763,28,42,12,13,4,9,0,0,0.0,0.0,14.0,17.0,8.0,5.0,15.0,12.0
20000571,1610612747,1610612745,58,28,14,8,4,5,5,4,0.0,0.0,4.0,10.0,10.0,12.0,5.0,17.0
20000574,1610612751,1610612741,58,50,21,11,12,12,0,1,0.0,0.0,18.0,17.0,5.0,6.0,24.0,18.0
20000576,1610612759,1610612753,34,18,16,17,6,12,3,3,2.0,1.0,16.0,11.0,11.0,15.0,19.0,14.0
20000577,1610612758,1610612757,52,38,17,12,12,15,12,5,1.0,1.0,16.0,19.0,9.0,3.0,19.0,20.0
20000586,1610612763,1610612750,40,38,13,16,12,13,17,17,1.0,1.0,12.0,11.0,5.0,5.0,17.0,14.0
20000578,1610612754,1610612752,32,38,10,17,0,0,1,3,2.0,0.0,14.0,11.0,7.0,10.0,13.0,9.0
20000579,1610612755,1610612761,48,46,19,18,19,26,5,5,0.0,1.0,16.0,17.0,10.0,9.0,19.0,18.0
20000582,1610612756,1610612762,46,36,14,10,11,18,13,6,1.0,0.0,24.0,20.0,10.0,8.0,24.0,18.0
20000584,1610612744,1610612738,22,34,9,7,21,4,7,6,2.0,0.0,25.0,20.0,12.0,8.0,30.0,22.0
20000580,1610612764,1610612737,42,28,5,19,11,12,4,4,1.0,1.0,15.0,18.0,4.0,6.0,19.0,23.0
20000581,1610612749,1610612765,30,20,14,8,8,11,5,6,0.0,0.0,8.0,15.0,10.0,6.0,13.0,12.0
20000585,1610612760,1610612758,62,42,14,26,25,18,13,11,0.0,1.0,18.0,15.0,10.0,7.0,19.0,24.0
20000587,1610612757,1610612739,20,38,11,7,6,11,1,2,1.0,1.0,15.0,11.0,8.0,6.0,10.0,16.0
20000596,1610612745,1610612743,46,26,14,9,14,17,8,12,0.0,1.0,13.0,12.0,10.0,6.0,16.0,13.0
20000594,1610612755,1610612742,66,48,10,7,31,28,2,5,0.0,0.0,17.0,19.0,6.0,6.0,20.0,25.0
20000591,1610612757,1610612741,40,22,24,5,9,6,6,5,0.0,0.0,23.0,16.0,9.0,5.0,23.0,23.0
20000597,1610612762,1610612744,52,38,17,19,13,2,1,2,1.0,0.0,30.0,14.0,11.0,9.0,26.0,16.0
20000598,1610612751,1610612758,54,42,18,27,14,22,8,2,0.0,0.0,8.0,14.0,9.0,6.0,12.0,18.0
20000592,1610612749,1610612752,28,20,8,7,3,11,3,2,0.0,1.0,13.0,15.0,9.0,10.0,15.0,16.0
