person_id,display_first_last,position,season_exp,height,weight,from_year,to_year,height_inches
76259,Wayman Britt,Guard,1.0,6-2,185.0,1977.0,1977.0,74.0
76261,David Britton,Guard,1.0,6-4,180.0,1980.0,1980.0,76.0
201972,Jon Brockman,Forward,4.0,6-7,255.0,2009.0,2011.0,79.0
76262,Jim Brogan,Guard,2.0,6-4,185.0,1981.0,1982.0,76.0
1627763,Malcolm Brogdon,Guard,7.0,6-4,229.0,2016.0,2023.0,76.0
76263,Gary Brokaw,Guard,4.0,6-4,178.0,1974.0,1977.0,76.0
76264,Price Brookfield,Forward,2.0,6-4,185.0,1948.0,1949.0,76.0
201166,Aaron Brooks,Guard,11.0,6-0,161.0,2007.0,2017.0,72.0
1629717,Armoni Brooks,Guard,3.0,6-3,195.0,2020.0,2021.0,75.0
76265,Kevin Brooks,Forward,3.0,6-6,200.0,1991.0,1993.0,78.0
202705,MarShon Brooks,Guard,5.0,6-5,200.0,2011.0,2018.0,77.0
418,Scott Brooks,Guard,10.0,5-11,165.0,1988.0,1997.0,71.0
2810,Andre Brown,Forward,4.0,6-9,245.0,2006.0,2008.0,81.0
76284,Bob Brown,Forward,2.0,6-4,205.0,1948.0,1949.0,76.0
201628,Bobby Brown,Guard,4.0,6-2,175.0,2008.0,2017.0,74.0
76270,Darrell Brown,Forward,1.0,6-2,175.0,1948.0,1948.0,74.0
200793,Dee Brown,Guard,3.0,6-0,185.0,2006.0,2008.0,72.0
201974,Derrick Brown,Forward,4.0,6-8,233.0,2009.0,2011.0,80.0
2484,Devin Brown,Guard,9.0,6-5,210.0,2002.0,2009.0,77.0
2081,Ernest Brown,Center,2.0,7-0,244.0,2001.0,2003.0,84.0
76272,Fred Brown,Guard,13.0,6-3,182.0,1971.0,1983.0,75.0
1871,Gerald Brown,Guard,1.0,6-4,210.0,1998.0,1998.0,76.0
76275,Harold Brown,Guard,1.0,6-0,155.0,1946.0,1946.0,72.0
203913,Jabari Brown,Guard,2.0,6-5,214.0,2014.0,2014.0,77.0
76276,John Brown,Forward,7.0,6-7,220.0,1973.0,1979.0,79.0
2208,Kedrick Brown,Guard-Forward,4.0,6-7,222.0,2001.0,2004.0,79.0
1631112,Kendall Brown,Guard,1.0,6-7,205.0,2022.0,2023.0,79.0
2198,Kwame Brown,Center,13.0,6-11,290.0,2001.0,2012.0,83.0
76278,Leon Brown,Forward,1.0,6-3,190.0,1946.0,1946.0,75.0
76279,Lewis Brown,Center,1.0,6-11,225.0,1980.0,1980.0,83.0
203485,Lorenzo Brown,Guard,5.0,6-5,189.0,2013.0,2018.0,77.0
136,P.J. Brown,Forward-Center,16.0,6-11,239.0,1993.0,2007.0,83.0
753,Randy Brown,Guard,13.0,6-2,190.0,1991.0,2002.0,74.0
200769,Shannon Brown,Guard,9.0,6-3,215.0,2006.0,2014.0,75.0
1628425,Sterling Brown,Guard-Forward,6.0,6-5,219.0,2017.0,2022.0,77.0
2357,Tierre Brown,Guard,5.0,6-2,189.0,2001.0,2004.0,74.0
1630535,Greg Brown III,Forward,2.0,6-7,206.0,2021.0,2022.0,79.0
1629718,Charlie Brown Jr.,Guard,4.0,6-6,199.0,2019.0,2021.0,78.0
1630602,Chaundee Brown,Forward,2.0,6-5,215.0,2021.0,2021.0,77.0
76287,Jim Browne,Center,2.0,6-10,235.0,1948.0,1949.0,82.0
76288,Stanley Brundy,Forward,1.0,6-6,210.0,1989.0,1989.0,78.0
1594,Rick Brunson,Guard,9.0,6-4,190.0,1997.0,2005.0,76.0
1627852,Nicolas Brussino,Forward,2.0,6-8,195.0,2016.0,2017.0,80.0
1629091,Elijah Bryant,Guard,2.0,6-5,210.0,2020.0,2020.0,77.0
977,Kobe Bryant,Forward-Guard,20.0,6-6,212.0,1996.0,2015.0,78.0
1628418,Thomas Bryant,Center-Forward,6.0,6-10,248.0,2017.0,2023.0,82.0
76292,Torgeir Bryn,Forward,1.0,6-9,250.0,1989.0,1989.0,81.0
76294,Steve Bucknall,Forward,1.0,6-6,215.0,1989.0,1989.0,78.0
76295,Cleveland Buckner,Forward,2.0,6-9,210.0,1961.0,1962.0,81.0
1761,Greg Buckner,Guard,11.0,6-4,210.0,1999.0,2008.0,76.0
201978,Chase Budinger,Forward,8.0,6-7,209.0,2009.0,2015.0,79.0
146,Jud Buechler,Guard-Forward,12.0,6-6,228.0,1990.0,2001.0,78.0
672,Matt Bullard,Forward,12.0,6-10,229.0,1990.0,2002.0,82.0
76300,Greg Bunch,Forward,1.0,6-6,190.0,1978.0,1978.0,78.0
76302,Bill Buntin,Center,1.0,6-7,250.0,1965.0,1965.0,79.0
76303,Luther Burden,Guard,2.0,6-2,185.0,1976.0,1977.0,74.0
2469,Pat Burke,Center-Forward,4.0,6-11,250.0,2002.0,2006.0,83.0
203504,Trey Burke,Guard,10.0,6-0,185.0,2013.0,2021.0,72.0
202692,Alec Burks,Guard,12.0,6-6,214.0,2011.0,2023.0,78.0
2766,Antonio Burks,Guard,2.0,6-0,195.0,2004.0,2005.0,72.0
76305,Tom Burleson,Center,7.0,7-2,225.0,1974.0,1980.0,86.0
76306,Jack Burmaster,Guard,1.0,6-3,190.0,1949.0,1949.0,75.0
76307,David Burns,Guard,1.0,6-2,180.0,1981.0,1981.0,74.0
76311,Art Burris,Forward,2.0,6-5,220.0,1950.0,1951.0,77.0
1629126,Deonte Burton,Guard-Forward,3.0,6-4,240.0,2018.0,2022.0,76.0
76314,Ed Burton,Forward,2.0,6-6,225.0,1961.0,1964.0,78.0
416,Willie Burton,Forward,8.0,6-8,210.0,1990.0,1998.0,80.0
76317,Don Buse,Guard,9.0,6-4,190.0,1976.0,1984.0,76.0
202221,Brian Butch,Center,1.0,6-11,240.0,2009.0,2009.0,83.0
76318,Donnie Butcher,Guard,5.0,6-2,200.0,1961.0,1965.0,74.0
202364,Da'Sean Butler,Forward,1.0,6-7,230.0,2010.0,2010.0,79.0
76320,Greg Butler,Center,3.0,6-11,240.0,1988.0,1990.0,83.0
2866,Jackie Butler,Center,4.0,6-10,260.0,2004.0,2006.0,82.0
202710,Jimmy Butler,Forward,12.0,6-7,230.0,2011.0,2023.0,79.0
348,Mitchell Butler,Guard,9.0,6-5,210.0,1993.0,2003.0,77.0
1631219,John Butler Jr.,Forward,1.0,7-0,190.0,2022.0,2023.0,84.0
202779,Dwight Buycks,Guard,3.0,6-3,190.0,2013.0,2017.0,75.0
201182,Derrick Byars,Guard-Forward,2.0,6-7,220.0,2011.0,2011.0,79.0
101115,Andrew Bynum,Center,8.0,7-0,285.0,2005.0,2013.0,84.0
101198,Will Bynum,Guard,9.0,6-0,185.0,2005.0,2014.0,72.0
76321,Marty Byrnes,Forward,4.0,6-7,215.0,1978.0,1982.0,79.0
76322,Tommy Byrnes,Guard,5.0,6-3,175.0,1946.0,1950.0,75.0
76323,Mike Bytzura,Forward,1.0,6-1,170.0,1946.0,1946.0,73.0
76324,Barney Cable,Forward,6.0,6-7,175.0,1958.0,1963.0,79.0
203998,Bruno Caboclo,Forward,8.0,6-9,218.0,2014.0,2020.0,81.0
679,Jason Caffey,Forward,9.0,6-8,256.0,1995.0,2002.0,80.0
76326,Gerry Calabrese,Guard,2.0,6-1,175.0,1950.0,1951.0,73.0
101181,Jose Calderon,Guard,15.0,6-3,200.0,2005.0,2018.0,75.0
154,Adrian Caldwell,Forward,6.0,6-8,265.0,1989.0,1997.0,80.0
76328,Jim Caldwell,Center,1.0,6-10,240.0,1967.0,1967.0,82.0
203484,Kentavious Caldwell-Pope,Guard,10.0,6-5,204.0,2013.0,2023.0,77.0
76331,Bill Calhoun,Forward,7.0,6-3,180.0,1948.0,1954.0,75.0
76330,Corky Calhoun,Forward,8.0,6-7,210.0,1972.0,1979.0,79.0
76332,Demetrius Calip,Guard,1.0,6-1,165.0,1991.0,1991.0,73.0
76333,Tom Callahan,Guard,1.0,6-1,180.0,1946.0,1946.0,73.0
76335,Ernie Calverley,Guard,3.0,5-10,145.0,1946.0,1948.0,70.0
76337,Dexter Cambridge,Forward,1.0,6-7,224.0,1992.0,1992.0,79.0
948,Marcus Camby,Center-Forward,18.0,6-11,240.0,1996.0,2012.0,83.0
1630267,Facundo Campazzo,Guard,3.0,5-10,195.0,2020.0,2022.0,70.0
76338,Tony Campbell,Forward,11.0,6-7,215.0,1984.0,1994.0,79.0
203477,Isaiah Canaan,Guard,6.0,6-0,200.0,2013.0,2018.0,72.0
1628427,Vlatko Cancar,Forward,4.0,6-8,236.0,2019.0,2023.0,80.0
1629962,Devin Cannady,Guard,3.0,6-2,183.0,2020.0,2021.0,74.0
203991,Clint Capela,Center,9.0,6-10,256.0,2014.0,2023.0,82.0
202382,Derrick Caracter,Forward,2.0,6-9,275.0,2010.0,2010.0,81.0
1630176,Vernon Carey Jr.,Center,3.0,6-10,270.0,2020.0,2023.0,82.0
76340,Howie Carl,Guard,1.0,5-9,160.0,1961.0,1961.0,69.0
76341,Chet Carlisle,Forward,1.0,6-5,195.0,1946.0,1946.0,77.0
2367,Geno Carlisle,Guard,1.0,6-3,200.0,2004.0,2004.0,75.0
76344,Don Carlson,Guard,4.0,6-0,170.0,1946.0,1950.0,72.0
76345,Bob Carney,Center,1.0,6-3,170.0,1954.0,1954.0,75.0
76346,Bob Carpenter,Forward,2.0,6-5,200.0,1949.0,1950.0,77.0
76350,Kenny Carr,Forward,10.0,6-7,220.0,1977.0,1986.0,79.0
76351,M.L. Carr,Forward,9.0,6-6,205.0,1976.0,1984.0,78.0
76352,Bob Carrington,Guard,2.0,6-6,195.0,1977.0,1979.0,78.0
76353,Joe Barry Carroll,Center,10.0,7-0,225.0,1980.0,1990.0,84.0
2679,Matt Carroll,Guard,10.0,6-6,212.0,2003.0,2012.0,78.0
76355,Butch Carter,Guard,6.0,6-5,180.0,1980.0,1985.0,77.0
76356,Fred Carter,Guard,8.0,6-3,185.0,1969.0,1976.0,75.0
76357,George Carter,Forward,1.0,6-4,210.0,1967.0,1967.0,76.0
76358,Howard Carter,Guard,2.0,6-5,215.0,1983.0,1984.0,77.0
76359,Jake Carter,Forward,1.0,6-4,195.0,1949.0,1949.0,76.0
1628975,Jevon Carter,Guard,5.0,6-1,200.0,2018.0,2023.0,73.0
76361,Ron Carter,Guard,2.0,6-5,190.0,1978.0,1979.0,77.0
1713,Vince Carter,Guard-Forward,23.0,6-6,220.0,1998.0,2019.0,78.0
1628976,Wendell Carter Jr.,Center-Forward,5.0,6-10,270.0,2018.0,2023.0,82.0
1627936,Alex Caruso,Guard,6.0,6-5,186.0,2017.0,2023.0,77.0
201956,Omri Casspi,Forward,10.0,6-9,225.0,2009.0,2018.0,81.0
767,Terry Catledge,Forward,8.0,6-8,220.0,1985.0,1992.0,80.0
1509,Kelvin Cato,Center,11.0,6-11,275.0,1997.0,2006.0,83.0
76368,Bobby Cattage,Forward,2.0,6-9,250.0,1981.0,1985.0,81.0
1626161,Willie Cauley-Stein,Center,7.0,7-0,240.0,2015.0,2023.0,84.0
190,Duane Causwell,Center,12.0,7-0,255.0,1990.0,2002.0,84.0
1628463,Tyler Cavanaugh,Forward,3.0,6-9,238.0,2017.0,2018.0,81.0
76370,Ron Cavenall,Center,2.0,7-1,230.0,1984.0,1988.0,85.0
76,Cedric Ceballos,Forward,11.0,6-7,220.0,1990.0,2000.0,79.0
1911,John Celestand,Guard,2.0,6-3,190.0,1999.0,2002.0,75.0
76373,Al Cervi,Guard,4.0,5-11,170.0,1949.0,1952.0,71.0
76374,Bill Chamberlain,Forward,1.0,6-6,188.0,1973.0,1973.0,78.0
76375,Wilt Chamberlain,Center,14.0,7-1,250.0,1959.0,1972.0,85.0
76376,Jerry Chambers,Forward,4.0,6-5,185.0,1966.0,1971.0,77.0
1472,Tom Chambers,Forward,16.0,6-10,220.0,1981.0,1997.0,82.0
1630577,Julian Champagnie,Forward,1.0,6-7,217.0,2022.0,2023.0,79.0
76378,Mike Champion,Forward,1.0,6-10,230.0,1988.0,1988.0,82.0
1631113,Kennedy Chandler,Guard,1.0,5-11,170.0,2022.0,2022.0,71.0
2199,Tyson Chandler,Center,20.0,7-0,235.0,2001.0,2019.0,84.0
364,Rex Chapman,Guard,12.0,6-4,185.0,1988.0,1999.0,76.0
76382,Len Chappell,Forward,9.0,6-8,240.0,1962.0,1970.0,80.0
76384,Lorenzo Charles,Forward,1.0,6-7,225.0,1985.0,1985.0,79.0
1629147,Joe Chealey,Guard,2.0,6-4,190.0,2018.0,2019.0,76.0
384,Calbert Cheaney,Guard-Forward,13.0,6-7,210.0,1993.0,2005.0,79.0
1629597,Zylan Cheatham,Forward,3.0,6-5,220.0,2019.0,2021.0,77.0
76385,Maurice Cheeks,Guard,15.0,6-1,180.0,1978.0,1992.0,73.0
76386,Phil Chenier,Guard,10.0,6-3,180.0,1971.0,1980.0,75.0
76387,Derrick Chievous,Forward,3.0,6-7,195.0,1988.0,1990.0,79.0
432,Pete Chilcutt,Forward,9.0,6-10,245.0,1991.0,1999.0,82.0
719,Randolph Childress,Guard,2.0,6-2,188.0,1995.0,1996.0,74.0
164,Chris Childs,Guard,9.0,6-3,195.0,1994.0,2002.0,75.0
1629185,Chris Chiozza,Guard,5.0,5-11,175.0,2018.0,2021.0,71.0
76392,Jim Chones,Center,8.0,6-11,220.0,1974.0,1981.0,83.0
1627737,Marquese Chriss,Forward,7.0,6-9,240.0,2016.0,2021.0,81.0
76393,Fred Christ,Guard,1.0,6-4,210.0,1954.0,1954.0,76.0
76394,Cal Christensen,Forward,5.0,6-5,210.0,1950.0,1954.0,77.0
76395,Bob Christian,Center,4.0,6-10,255.0,1970.0,1973.0,82.0
57,Doug Christie,Guard-Forward,15.0,6-6,205.0,1992.0,2006.0,78.0
202091,Dionte Christmas,Unknown,2.0,,211.20112517580873,2013.0,2016.0,78.0584598088814
1626176,Rakeem Christmas,Forward,3.0,6-9,250.0,2015.0,2016.0,81.0
1630528,Josh Christopher,Guard,2.0,6-4,215.0,2021.0,2023.0,76.0
203565,Patrick Christopher,Unknown,1.0,,211.20112517580873,2014.0,2014.0,78.0584598088814
928,Robert Churchwell,Forward,1.0,6-6,195.0,1995.0,1995.0,78.0
76398,Carlos Clark,Guard,2.0,6-4,210.0,1983.0,1984.0,76.0
203546,Ian Clark,Guard,7.0,6-3,175.0,2013.0,2018.0,75.0
1629634,Brandon Clarke,Forward,4.0,6-8,215.0,2019.0,2023.0,80.0
1626262,Coty Clarke,Forward,1.0,6-7,225.0,2015.0,2015.0,79.0
1628492,Gian Clavell,Guard,1.0,6-4,185.0,2017.0,2017.0,76.0
201964,Victor Claver,Unknown,3.0,,211.20112517580873,2012.0,2016.0,78.0584598088814
1127,Charles Claxton,Center,1.0,7-0,265.0,1995.0,1995.0,84.0
1629651,Nic Claxton,Center,4.0,6-11,215.0,2019.0,2023.0,83.0
2049,Speedy Claxton,Guard,8.0,5-11,170.0,2001.0,2008.0,71.0
76402,Jim Cleamons,Guard,9.0,6-3,185.0,1971.0,1979.0,75.0
2043,Mateen Cleaves,Guard,7.0,6-2,210.0,2000.0,2005.0,74.0
76403,John Clemens,Forward,11.0,6-6,210.0,1965.0,1975.0,78.0
1629598,Chris Clemons,Guard,2.0,5-9,180.0,2019.0,2019.0,69.0
76404,Nat Clifton,Center,8.0,6-6,220.0,1950.0,1957.0,78.0
76406,Bill Closs,Forward,3.0,6-6,195.0,1949.0,1951.0,78.0
1569,Keith Closs,Center,4.0,7-3,212.0,1997.0,2000.0,87.0
76408,Marion Cluggish,Center,1.0,6-10,235.0,1946.0,1946.0,82.0
1629599,Amir Coffey,Guard-Forward,4.0,6-7,210.0,2019.0,2023.0,79.0
76411,Fred Cofield,Guard,2.0,6-3,190.0,1985.0,1986.0,75.0
715,John Coker,Unknown,2.0,,211.20112517580873,1995.0,2000.0,78.0584598088814
76412,Ben Coleman,Forward,5.0,6-9,235.0,1986.0,1993.0,81.0
934,Derrick Coleman,Forward,15.0,6-10,270.0,1990.0,2004.0,82.0
76414,Jack Coleman,Forward,9.0,6-7,195.0,1949.0,1957.0,79.0
2044,Jason Collier,Center,6.0,7-0,260.0,2000.0,2004.0,84.0
76416,Art Collins,Guard,1.0,6-4,185.0,1980.0,1980.0,76.0
76418,Don Collins,Guard,6.0,6-6,190.0,1980.0,1986.0,78.0
1530,James Collins,Guard,1.0,6-4,196.0,1997.0,1997.0,76.0
2215,Jason Collins,Center,13.0,7-0,255.0,2001.0,2013.0,84.0
76419,Jimmy Collins,Guard,2.0,6-2,175.0,1970.0,1971.0,74.0
1628381,John Collins,Forward-Center,6.0,6-9,226.0,2017.0,2023.0,81.0
1628380,Zach Collins,Forward-Center,5.0,6-11,250.0,2017.0,2023.0,83.0
2555,Nick Collison,Forward-Center,15.0,6-10,255.0,2003.0,2017.0,82.0
76425,Leroy Combs,Forward,1.0,6-8,210.0,1983.0,1983.0,80.0
76426,Dallas Comegys,Center,2.0,6-9,205.0,1987.0,1988.0,81.0
201144,Mike Conley,Guard,16.0,6-1,175.0,2007.0,2023.0,73.0
1626192,Pat Connaughton,Guard,8.0,6-5,209.0,2015.0,2023.0,77.0
76431,Lester Conner,Guard,12.0,6-4,180.0,1982.0,1994.0,76.0
76433,Anthony Cook,Forward,4.0,6-9,205.0,1990.0,1995.0,81.0
76434,Bert Cook,Guard,1.0,6-3,185.0,1954.0,1954.0,75.0
2567,Brian Cook,Center-Forward,10.0,6-9,250.0,2003.0,2011.0,81.0
201161,Daequan Cook,Guard,7.0,6-5,210.0,2007.0,2012.0,77.0
76435,Darwin Cook,Guard,8.0,6-3,184.0,1980.0,1988.0,75.0
2241,Omar Cook,Guard,3.0,6-1,190.0,2001.0,2004.0,73.0
1629076,Tyler Cook,Forward,4.0,6-8,255.0,2019.0,2021.0,80.0
1628429,Charles Cooke,Guard,2.0,6-5,196.0,2017.0,2017.0,77.0
76439,David Cooke,Forward,1.0,6-8,230.0,1985.0,1985.0,80.0
1641645,Xavier Cooks,Forward,1.0,6-8,183.0,2022.0,2023.0,80.0
76442,Chuck Cooper,Forward,6.0,6-5,210.0,1950.0,1955.0,77.0
1030,Duane Cooper,Guard,2.0,6-1,185.0,1992.0,1993.0,73.0
76443,Joe Cooper,Center,3.0,6-10,230.0,1981.0,1984.0,82.0
76444,Michael Cooper,Guard,12.0,6-7,170.0,1978.0,1989.0,79.0
1630536,Sharife Cooper,Guard,2.0,6-1,176.0,2021.0,2021.0,73.0
76441,Wayne Cooper,Center,14.0,6-10,220.0,1978.0,1991.0,82.0
76450,Chris Corchiani,Guard,3.0,6-0,185.0,1991.0,1993.0,72.0
76452,Ray Corley,Guard,3.0,6-0,180.0,1949.0,1952.0,72.0
1627822,Petr Cornelie,Forward,1.0,6-11,220.0,2021.0,2021.0,83.0
76453,Dave Corzine,Center,13.0,6-11,250.0,1978.0,1990.0,83.0
76456,Jack Cotton,Forward,1.0,6-7,200.0,1949.0,1949.0,79.0
76457,John Coughran,Forward,1.0,6-7,225.0,1979.0,1979.0,79.0
76459,Steve Courtin,Guard,1.0,6-1,188.0,1964.0,1964.0,73.0
1432,Joe Courtney,Forward,4.0,6-8,235.0,1992.0,1996.0,80.0
203496,Robert Covington,Forward,10.0,6-7,209.0,2013.0,2023.0,79.0
76462,Dave Cowens,Center,11.0,6-9,230.0,1970.0,1982.0,81.0
76463,John Cox,Guard,1.0,6-2,180.0,1982.0,1982.0,74.0
76464,Johnny Cox,Guard,1.0,6-4,180.0,1962.0,1962.0,76.0
76465,Wesley Cox,Forward,2.0,6-6,215.0,1977.0,1978.0,78.0
203459,Allen Crabbe,Guard-Forward,7.0,6-5,212.0,2013.0,2019.0,77.0
1628470,Torrey Craig,Forward,6.0,6-7,221.0,2017.0,2023.0,79.0
1544,Chris Crawford,Forward,8.0,6-9,235.0,1997.0,2003.0,81.0
76466,Freddie Crawford,Guard,5.0,6-4,189.0,1966.0,1970.0,76.0
201621,Joe Crawford,Guard,2.0,6-5,210.0,2008.0,2008.0,77.0
202348,Jordan Crawford,Guard,6.0,6-5,195.0,2010.0,2017.0,77.0
1628249,Mitchell Creek,Forward-Guard,2.0,6-6,225.0,2018.0,2018.0,78.0
76468,Jim Creighton,Forward,1.0,6-8,200.0,1975.0,1975.0,80.0
76470,Hal Crisler,Forward,1.0,6-3,215.0,1946.0,1946.0,75.0
201159,Javaris Crittenton,Guard,3.0,6-5,200.0,2007.0,2009.0,77.0
76474,Jeffrey Crompton,Center,5.0,6-11,280.0,1978.0,1983.0,83.0
76475,Terry Crosby,Guard,1.0,6-4,195.0,1979.0,1979.0,76.0
76476,Jeff Cross,Forward,1.0,6-10,240.0,1985.0,1985.0,82.0
76477,Pete Cross,Center,3.0,6-9,230.0,1970.0,1972.0,81.0
76478,Russell Cross,Center,1.0,6-10,215.0,1983.0,1983.0,82.0
76479,Francis Crossin,Guard,3.0,6-1,165.0,1947.0,1949.0,73.0
180,John Crotty,Guard,11.0,,211.20112517580873,1992.0,2002.0,78.0584598088814
76482,Corey Crowder,Forward,2.0,6-5,214.0,1991.0,1994.0,77.0
203109,Jae Crowder,Forward,11.0,6-6,235.0,2012.0,2023.0,78.0
1629600,Jarron Cumberland,Guard,1.0,6-5,205.0,2021.0,2021.0,77.0
1907,Vonteego Cummings,Unknown,4.0,,211.20112517580873,1999.0,2007.0,78.0584598088814
1630595,Cade Cunningham,Guard,2.0,6-7,220.0,2021.0,2023.0,79.0
201967,Dante Cunningham,Forward,11.0,6-8,230.0,2009.0,2018.0,80.0
76485,Dick Cunningham,Center,7.0,6-10,245.0,1968.0,1974.0,82.0
203099,Jared Cunningham,Guard,5.0,6-4,195.0,2012.0,2015.0,76.0
1061,William Cunningham,Center,2.0,6-11,240.0,1997.0,1998.0,83.0
940,Earl Cureton,Forward,12.0,6-9,210.0,1980.0,1996.0,81.0
209,Dell Curry,Guard-Forward,16.0,6-5,205.0,1986.0,2001.0,77.0
201191,JamesOn Curry,Guard,3.0,6-3,190.0,2007.0,2009.0,75.0
688,Michael Curry,Forward-Guard,11.0,6-5,210.0,1993.0,2004.0,77.0
201939,Stephen Curry,Guard,14.0,6-2,185.0,2009.0,2023.0,74.0
687,Rastko Cvetkovic,Center,1.0,7-1,260.0,1995.0,1995.0,85.0
76505,Mike D'Antoni,Guard,4.0,6-3,185.0,1973.0,1976.0,75.0
76497,Quintin Dailey,Guard,10.0,6-3,180.0,1982.0,1991.0,75.0
2223,Samuel Dalembert,Center,14.0,6-11,255.0,2001.0,2014.0,83.0
76500,Bob Dandridge,Forward,13.0,6-6,195.0,1969.0,1981.0,78.0
2845,Erik Daniels,Unknown,2.0,,211.20112517580873,2004.0,2007.0,78.0584598088814
2605,Marquis Daniels,Forward,11.0,6-6,200.0,2003.0,2012.0,78.0
76502,Mel Daniels,Center,1.0,6-9,220.0,1976.0,1976.0,81.0
203584,Troy Daniels,Guard,8.0,6-4,200.0,2013.0,2019.0,76.0
76504,Adrian Dantley,Forward,15.0,6-5,208.0,1976.0,1990.0,77.0
76507,Jimmy Darden,Guard,1.0,6-1,170.0,1949.0,1949.0,73.0
212,Yinka Dare,Center,4.0,7-0,265.0,1994.0,1997.0,84.0
76511,Jimmy Darrow,Guard,1.0,5-10,170.0,1961.0,1961.0,70.0
921,Brad Daugherty,Center,8.0,7-0,245.0,1986.0,1993.0,84.0
1600,Kornel David,Forward,3.0,6-9,230.0,1998.0,2000.0,81.0
201176,Jermareo Davidson,Forward,3.0,6-10,230.0,2007.0,2008.0,82.0
76514,Bob Davies,Guard,7.0,6-1,175.0,1948.0,1954.0,73.0
203076,Anthony Davis,Forward-Center,11.0,6-10,253.0,2012.0,2023.0,82.0
213,Antonio Davis,Forward-Center,13.0,6-9,245.0,1993.0,2005.0,81.0
76515,Aubrey Davis,Guard,1.0,6-2,175.0,1946.0,1946.0,74.0
989,Ben Davis,Forward,5.0,6-9,245.0,1996.0,1999.0,81.0
76538,Bill Davis,Forward,1.0,6-3,215.0,1946.0,1946.0,75.0
76533,Bob Davis,Forward,1.0,6-7,215.0,1972.0,1972.0,79.0
76516,Brad Davis,Guard,15.0,6-3,180.0,1977.0,1991.0,75.0
76517,Brian Davis,Forward,1.0,6-7,200.0,1993.0,1993.0,79.0
1627738,Deyonta Davis,Center-Forward,4.0,6-11,237.0,2016.0,2018.0,83.0
76521,Double D Davis,Forward,5.0,6-8,220.0,1972.0,1976.0,80.0
76522,Edward Davis,Forward,5.0,6-7,195.0,1972.0,1976.0,79.0
1023,Emanual Davis,Guard,7.0,6-5,195.0,1996.0,2002.0,77.0
76523,Harry Davis,Forward,2.0,6-7,220.0,1978.0,1979.0,79.0
93,Hubert Davis,Guard,13.0,6-5,183.0,1992.0,2003.0,77.0
76525,Jim Davis,Center,8.0,6-9,225.0,1967.0,1974.0,81.0
2668,Josh Davis,Forward,4.0,6-8,235.0,2003.0,2011.0,80.0
707,Mark Davis,Guard-Forward,4.0,6-7,205.0,1995.0,1999.0,79.0
76529,Mel Davis,Forward,4.0,6-6,220.0,1973.0,1976.0,78.0
76530,Michael Davis,Forward,1.0,6-10,230.0,1982.0,1982.0,82.0
76531,Mike Davis,Guard,4.0,6-3,185.0,1969.0,1972.0,75.0
200781,Paul Davis,Center,4.0,6-11,270.0,2006.0,2009.0,83.0
76532,Ralph Davis,Guard,2.0,6-4,180.0,1960.0,1961.0,76.0
1729,Ricky Davis,Guard,12.0,6-7,195.0,1998.0,2009.0,79.0
426,Terry Davis,Center-Forward,10.0,6-10,270.0,1989.0,2000.0,82.0
76536,Walt Davis,Center,5.0,6-8,205.0,1953.0,1957.0,80.0
1453,Walter Davis,Guard,15.0,6-6,193.0,1977.0,1991.0,78.0
1631120,J.D. Davison,Guard,1.0,6-1,195.0,2022.0,2023.0,73.0
76539,Darryl Dawkins,Center,14.0,6-11,251.0,1975.0,1988.0,83.0
76541,Paul Dawkins,Forward,1.0,6-5,190.0,1979.0,1979.0,77.0
1626183,Branden Dawson,Forward,2.0,6-6,225.0,2015.0,2015.0,78.0
201286,Eric Dawson,Forward,2.0,6-9,250.0,2011.0,2011.0,81.0
76542,Tony Dawson,Forward,2.0,6-7,215.0,1990.0,1994.0,79.0
103,Todd Day,Unknown,8.0,,211.20112517580873,1992.0,2000.0,78.0584598088814
76543,Darren Daye,Forward,5.0,6-8,220.0,1983.0,1987.0,80.0
1630620,Darius Days,Forward,1.0,6-7,245.0,2022.0,2023.0,79.0
692,Andrew DeClercq,Center,11.0,6-10,255.0,1995.0,2004.0,82.0
1629602,Javin DeLaurier,Center,1.0,6-10,234.0,2021.0,2021.0,82.0
76551,Nate DeLong,Center,1.0,6-6,220.0,1951.0,1951.0,78.0
76562,Hank DeZonie,Forward,1.0,6-5,215.0,1950.0,1950.0,77.0
1630466,Gabriel Deck,Forward,2.0,6-6,231.0,2020.0,2021.0,78.0
1626214,Bryce Dejean-Jones,Guard,1.0,6-6,203.0,2015.0,2015.0,78.0
219,Vinny Del Negro,Guard,12.0,,211.20112517580873,1988.0,2001.0,78.0584598088814
183,Bison Dele,Center-Forward,8.0,6-11,260.0,1991.0,1998.0,83.0
2568,Carlos Delfino,Guard-Forward,9.0,6-6,230.0,2004.0,2013.0,78.0
1629116,Angel Delgado,Center,2.0,6-10,245.0,2018.0,2018.0,82.0
960,Tony Delk,Guard,10.0,6-2,189.0,1996.0,2005.0,74.0
203521,Matthew Dellavedova,Guard,9.0,6-3,200.0,2013.0,2023.0,75.0
725,Dell Demps,Guard,3.0,6-3,205.0,1993.0,1996.0,75.0
76555,George Dempsey,Guard,5.0,6-3,190.0,1954.0,1958.0,75.0
76556,Kenny Dennard,Forward,3.0,6-8,220.0,1981.0,1983.0,80.0
76557,Blaine Denning,Guard,1.0,6-2,175.0,1952.0,1952.0,74.0
76558,Randy Denton,Center,1.0,6-10,240.0,1976.0,1976.0,82.0
